Symbol,Company Name,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares
SHSP,"SharpSpring, Inc. ","SharpSpring, Inc. - Common Stock",S,N,N,100.0,N,N
SIEB,Siebert Financial Corp. ,Siebert Financial Corp. - Common Stock,S,N,N,100.0,N,N
SIEN,"Sientra, Inc. ","Sientra, Inc. - Common Stock",Q,N,N,100.0,N,N
SIFI,"SI Financial Group, Inc. ","SI Financial Group, Inc. - Common Stock",G,N,N,100.0,N,N
SIFY,Sify Technologies Limited ,"Sify Technologies Limited - American Depository Shares, each represented by one Equity Share",Q,N,D,100.0,N,N
SIGI,"Selective Insurance Group, Inc. ","Selective Insurance Group, Inc. - Common Stock",Q,N,N,100.0,N,N
SIGM,"Sigma Designs, Inc. ","Sigma Designs, Inc. - Common Stock",Q,N,N,100.0,N,N
SILC,Silicom Ltd ,Silicom Ltd - Ordinary Shares,Q,N,N,100.0,N,N
SIMO,Silicon Motion Technology Corporation ,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",Q,N,N,100.0,N,N
SINA,Sina Corporation ,Sina Corporation - Ordinary Shares,Q,N,N,100.0,N,N
SINO,Sino,"Sino-Global Shipping America, Ltd. - Common Stock",S,N,N,100.0,N,N
SIR,Select Income REIT ,Select Income REIT - Common Shares of Beneficial Interest,Q,N,N,100.0,N,N
SIRI,Sirius XM Holdings Inc. ,Sirius XM Holdings Inc. - Common Stock,Q,N,N,100.0,N,N
SITO,"SITO Mobile, Ltd. ","SITO Mobile, Ltd. - Common Stock",S,N,N,100.0,N,N
SIVB,SVB Financial Group ,SVB Financial Group - Common Stock,Q,N,N,100.0,N,N
SIVBO,SVB Financial Group ,SVB Financial Group - 7% Cumulative Trust Preferred Securities - SVB Capital II,Q,N,N,100.0,N,N
SKIS,"Peak Resorts, Inc. ","Peak Resorts, Inc. - Common Stock",G,N,N,100.0,N,N
SKLN,Skyline Medical Inc. ,Skyline Medical Inc. - Common Stock,S,N,N,100.0,N,N
SKYS,"Sky Solar Holdings, Ltd. ","Sky Solar Holdings, Ltd. - American Depositary Shares",S,N,N,100.0,N,N
SKYW,"SkyWest, Inc. ","SkyWest, Inc. - Common Stock",Q,N,N,100.0,N,N
SKYY,First Trust Cloud Computing ETF,First Trust Cloud Computing ETF,G,N,N,100.0,Y,N
SLAB,"Silicon Laboratories, Inc. ","Silicon Laboratories, Inc. - Common Stock",Q,N,N,100.0,N,N
SLCT,"Select Bancorp, Inc. ","Select Bancorp, Inc. - Common Stock",G,N,N,100.0,N,N
SLGN,Silgan Holdings Inc. ,Silgan Holdings Inc. - Common Stock,Q,N,N,100.0,N,N
SLIM,The Obesity ETF,The Obesity ETF,G,N,N,100.0,Y,N
SLM,SLM Corporation ,SLM Corporation - Common Stock,Q,N,N,100.0,N,N
SLMAP,SLM Corporation ,"SLM Corporation - 6.97% Cumulative Redeemable Preferred Stock, Series A",Q,N,N,100.0,N,N
SLMBP,SLM Corporation ,"SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B",Q,N,N,100.0,N,N
SLP,"Simulations Plus, Inc. ","Simulations Plus, Inc. - Common Stock",S,N,D,100.0,N,N
SLQD,iShares 0,iShares 0-5 Year Investment Grade Corporate Bond ETF,G,N,N,100.0,Y,N
SLRC,Solar Capital Ltd. ,Solar Capital Ltd. - Common Stock,Q,N,N,100.0,N,N
SLVO,Credit Suisse AG ,Credit Suisse AG - Credit Suisse Silver Shares Covered Call Exchange Traded Notes,G,N,N,100.0,N,N
SMBC,"Southern Missouri Bancorp, Inc. ","Southern Missouri Bancorp, Inc. - Common Stock",G,N,N,100.0,N,N
SMBK,"SmartFinancial, Inc. ","SmartFinancial, Inc. - Common Stock",S,N,N,100.0,N,N
SMCI,"Super Micro Computer, Inc. ","Super Micro Computer, Inc. - Common Stock",Q,N,N,100.0,N,N
SMCP,AlphaMark Actively Managed Small Cap ETF,AlphaMark Actively Managed Small Cap ETF,G,N,N,100.0,Y,N
SMED,Sharps Compliance Corp ,Sharps Compliance Corp - Common Stock,S,N,N,100.0,N,N
SMIT,"Schmitt Industries, Inc. ","Schmitt Industries, Inc. - Common Stock",S,N,N,100.0,N,N
SMMF,"Summit Financial Group, Inc. ","Summit Financial Group, Inc. - Common Stock",S,N,N,100.0,N,N
SMMT,Summit Therapeutics plc ,Summit Therapeutics plc - American Depositary Shares,G,N,N,100.0,N,N
SMRT,"Stein Mart, Inc. ","Stein Mart, Inc. - Common Stock",Q,N,N,100.0,N,N
SMSI,"Smith Micro Software, Inc. ","Smith Micro Software, Inc. - Common Stock",S,N,N,100.0,N,N
SMTC,Semtech Corporation ,Semtech Corporation - Common Stock,Q,N,N,100.0,N,N
SMTX,SMTC Corporation ,SMTC Corporation - Common Stock,G,N,N,100.0,N,N
SNAK,"Inventure Foods, Inc. ","Inventure Foods, Inc. - Common Stock",Q,N,N,100.0,N,N
SNBC,"Sun Bancorp, Inc. ","Sun Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
SNC,"State National Companies, Inc. ","State National Companies, Inc. - Common Stock",Q,N,N,100.0,N,N
SNCR,"Synchronoss Technologies, Inc. ","Synchronoss Technologies, Inc. - Common Stock",Q,N,N,100.0,N,N
SND,"Smart Sand, Inc. ","Smart Sand, Inc. - Common Stock",Q,N,N,100.0,N,N
SNDE,Sundance Energy Australia Limited ,Sundance Energy Australia Limited - American Depositary Shares,G,N,N,100.0,N,N
SNDX,"Syndax Pharmaceuticals, Inc. ","Syndax Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
SNES,"SenesTech, Inc. ","SenesTech, Inc. - Common Stock",S,N,N,100.0,N,N
SNFCA,Security National Financial Corporation ,Security National Financial Corporation - Class A Common Stock,G,N,N,100.0,N,N
SNGX,"Soligenix, Inc. ","Soligenix, Inc. - Common Stock",S,N,N,100.0,N,N
SNGXW,"Soligenix, Inc. ","Soligenix, Inc. - Warrant",S,N,N,100.0,N,N
SNH,Senior Housing Properties Trust ,Senior Housing Properties Trust - Common Shares of Beneficial Interest,Q,N,N,100.0,N,N
SNHNI,Senior Housing Properties Trust ,Senior Housing Properties Trust - 5.625% Senior Notes due 2042,Q,N,N,100.0,N,N
SNHNL,Senior Housing Properties Trust ,Senior Housing Properties Trust - 6.25% Senior Notes Due 2046,Q,N,N,100.0,N,N
SNHY,Sun Hydraulics Corporation ,Sun Hydraulics Corporation - Common Stock,Q,N,N,100.0,N,N
SNI,"Scripps Networks Interactive, Inc ","Scripps Networks Interactive, Inc - Class A Common Stock",Q,N,N,100.0,N,N
SNLN,Highland/iBoxx Senior Loan ETF,Highland/iBoxx Senior Loan ETF,G,N,N,100.0,Y,N
SNMX,"Senomyx, Inc. ","Senomyx, Inc. - Common Stock",G,N,N,100.0,N,N
SNOA,"Sonoma Pharmaceuticals, Inc. ","Sonoma Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
SNOAW,"Sonoma Pharmaceuticals, Inc. ","Sonoma Pharmaceuticals, Inc. - Warrants",S,N,N,100.0,N,N
SNPS,"Synopsys, Inc. ","Synopsys, Inc. - Common Stock",Q,N,N,100.0,N,N
SNSR,Global X Internet of Things ETF,Global X Internet of Things ETF,G,N,N,100.0,Y,N
SNSS,"Sunesis Pharmaceuticals, Inc. ","Sunesis Pharmaceuticals, Inc. - Common Stock",S,N,N,100.0,N,N
SOCL,Global X Social Media ETF,Global X Social Media ETF,G,N,N,100.0,Y,N
SODA,SodaStream International Ltd. ,SodaStream International Ltd. - Ordinary Shares,Q,N,N,100.0,N,N
SOFO,"Sonic Foundry, Inc. ","Sonic Foundry, Inc. - Common Stock",S,N,N,100.0,N,N
SOHO,Sotherly Hotels Inc. ,Sotherly Hotels Inc. - Common Stock,G,N,N,100.0,N,N
SOHOB,Sotherly Hotels Inc. ,Sotherly Hotels Inc. - 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,G,N,N,100.0,N,N
SOHOM,Sotherly Hotels LP ,Sotherly Hotels LP - 7.00% Senior Notes,G,N,N,100.0,N,N
SOHU,Sohu.com Inc. ,Sohu.com Inc. - Common Stock,Q,N,D,100.0,N,N
SONA,"Southern National Bancorp of Virginia, Inc. ","Southern National Bancorp of Virginia, Inc. - Common Stock",G,N,N,100.0,N,N
SONC,Sonic Corp. ,Sonic Corp. - Common Stock,Q,N,N,100.0,N,N
SONS,"Sonus Networks, Inc. ","Sonus Networks, Inc. - Common Stock",Q,N,N,100.0,N,N
SORL,"SORL Auto Parts, Inc. ","SORL Auto Parts, Inc. - Common Stock",G,N,N,100.0,N,N
SP,SP Plus Corporation ,SP Plus Corporation - Common Stock,Q,N,N,100.0,N,N
SPAN,Span,"Span-America Medical Systems, Inc. - Common Stock",G,N,N,100.0,N,N
SPAR,"Spartan Motors, Inc. ","Spartan Motors, Inc. - Common Stock",Q,N,N,100.0,N,N
SPCB,"SuperCom, Ltd. ","SuperCom, Ltd. - Ordinary Shares",S,N,N,100.0,N,N
SPEX,Spherix Incorporated ,Spherix Incorporated - Common Stock,S,N,N,100.0,N,N
SPHS,"Sophiris Bio, Inc. ","Sophiris Bio, Inc. - Common Shares",S,N,N,100.0,N,N
SPI,"SPI Energy Co., Ltd. ","SPI Energy Co., Ltd. - American Depositary Shares",Q,N,E,100.0,N,N
SPIL,"Siliconware Precision Industries Company, Ltd. ","Siliconware Precision Industries Company, Ltd. - ADS represents common shares",Q,N,N,100.0,N,N
SPKE,"Spark Energy, Inc. ","Spark Energy, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
SPKEP,"Spark Energy, Inc. ","Spark Energy, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock",Q,N,N,100.0,N,N
SPLK,Splunk Inc. ,Splunk Inc. - Common Stock,Q,N,N,100.0,N,N
SPLS,"Staples, Inc. ","Staples, Inc. - Common Stock",Q,N,N,100.0,N,N
SPNC,The Spectranetics Corporation ,The Spectranetics Corporation - Common Stock,Q,N,N,100.0,N,N
SPNE,SeaSpine Holdings Corporation ,SeaSpine Holdings Corporation - Common Stock,Q,N,N,100.0,N,N
SPNS,Sapiens International Corporation N.V. ,Sapiens International Corporation N.V. - Common Shares,S,N,N,100.0,N,N
SPOK,"Spok Holdings, Inc. ","Spok Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
SPPI,"Spectrum Pharmaceuticals, Inc. ","Spectrum Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0,N,N
SPRT,"Support.com, Inc. ","Support.com, Inc. - Common Stock",S,N,N,100.0,N,N
SPSC,"SPS Commerce, Inc. ","SPS Commerce, Inc. - Common Stock",Q,N,N,100.0,N,N
SPTN,SpartanNash Company ,SpartanNash Company - Common Stock,Q,N,N,100.0,N,N
SPU,"SkyPeople Fruit Juice, Inc. ","SkyPeople Fruit Juice, Inc. - Common Stock",G,N,N,100.0,N,N
SPWH,"Sportsman's Warehouse Holdings, Inc. ","Sportsman's Warehouse Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
SPWR,SunPower Corporation ,SunPower Corporation - Common Stock,Q,N,N,100.0,N,N
SQBG,"Sequential Brands Group, Inc. ","Sequential Brands Group, Inc. - Common Stock",S,N,N,100.0,N,N
SQQQ,ProShares UltraPro Short QQQ,ProShares UltraPro Short QQQ,G,N,N,100.0,Y,N
SQZZ,Active Alts Contrarian ETF,Active Alts Contrarian ETF,G,N,N,100.0,Y,N
SRAX,"Social Reality, Inc. ","Social Reality, Inc. - Class A Common Stock",S,N,N,100.0,N,N
SRCE,1st Source Corporation ,1st Source Corporation - Common Stock,Q,N,N,100.0,N,N
SRCL,"Stericycle, Inc. ","Stericycle, Inc. - Common Stock",Q,N,N,100.0,N,N
SRCLP,"Stericycle, Inc. ","Stericycle, Inc. - Depository Receipt",Q,N,N,100.0,N,N
SRDX,"Surmodics, Inc. ","Surmodics, Inc. - Common Stock",Q,N,N,100.0,N,N
SRET,Global X SuperDividend REIT ETF,Global X SuperDividend REIT ETF,G,N,N,100.0,Y,N
SREV,"ServiceSource International, Inc. ","ServiceSource International, Inc. - Common Stock",Q,N,N,100.0,N,N
SRNE,"Sorrento Therapeutics, Inc. ","Sorrento Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N
SRPT,"Sarepta Therapeutics, Inc. ","Sarepta Therapeutics, Inc. - Common Stock",Q,N,N,100.0,N,N
SRRA,"Sierra Oncology, Inc. ","Sierra Oncology, Inc. - Common Stock",G,N,N,100.0,N,N
SRSC,Sears Canada Inc.  ,Sears Canada Inc.  - Common Shares,Q,N,N,100.0,N,N
SRTS,"Sensus Healthcare, Inc. ","Sensus Healthcare, Inc. - Common Stock",S,N,N,100.0,N,N
SRTSW,"Sensus Healthcare, Inc. ","Sensus Healthcare, Inc. - Warrant",S,N,N,100.0,N,N
SRUNU,Silver Run Acquisition Corporation II ,Silver Run Acquisition Corporation II - Units Consists of one Class A Common Stock and One-Third of a Warrant,S,N,N,100.0,N,N
SSB,South State Corporation ,South State Corporation - Common Stock,Q,N,N,100.0,N,N
SSBI,Summit State Bank ,Summit State Bank - Common Stock,G,N,N,100.0,N,N
SSFN,Stewardship Financial Corp ,Stewardship Financial Corp - Common Stock,S,N,N,100.0,N,N
SSH,Sunshine Heart Inc ,Sunshine Heart Inc - Common Stock,S,N,D,100.0,N,N
SSKN,"Strata Skin Sciences, Inc. ","Strata Skin Sciences, Inc. - Common Stock",S,N,D,100.0,N,N
SSNC,"SS&C Technologies Holdings, Inc. ","SS&C Technologies Holdings, Inc. - Common Stock",Q,N,N,100.0,N,N
SSRI,Silver Standard Resources Inc. ,Silver Standard Resources Inc. - Common Stock,Q,N,N,100.0,N,N
SSYS,"Stratasys, Ltd. ","Stratasys, Ltd. - Common Stock",Q,N,N,100.0,N,N
STAA,STAAR Surgical Company ,STAAR Surgical Company - Common Stock,G,N,N,100.0,N,N
STAF,"Staffing 360 Solutions, Inc. ","Staffing 360 Solutions, Inc. - Common Stock",S,N,D,100.0,N,N
STB,Student Transportation Inc ,Student Transportation Inc - Common shares,Q,N,N,100.0,N,N
STBA,"S&T Bancorp, Inc. ","S&T Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
STBZ,State Bank Financial Corporation. ,State Bank Financial Corporation. - Common Stock,S,N,N,100.0,N,N
STDY,SteadyMed Ltd. ,SteadyMed Ltd. - Ordinary Shares,G,N,N,100.0,N,N
STFC,State Auto Financial Corporation ,State Auto Financial Corporation - Common Stock,Q,N,N,100.0,N,N
STKL,"SunOpta, Inc. ","SunOpta, Inc. - Common Stock",Q,N,N,100.0,N,N
STKS,"The ONE Group Hospitality, Inc. ","The ONE Group Hospitality, Inc. - Common Stock",S,N,N,100.0,N,N
STLD,"Steel Dynamics, Inc. ","Steel Dynamics, Inc. - Common Stock",Q,N,N,100.0,N,N
STLR,Stellar Acquisition III Inc. ,Stellar Acquisition III Inc. - Common Stock,S,N,N,100.0,N,N
STLRU,Stellar Acquisition III Inc. ,Stellar Acquisition III Inc. - Units,S,N,N,100.0,N,N
STLRW,Stellar Acquisition III Inc. ,Stellar Acquisition III Inc. - Warrants,S,N,N,100.0,N,N
STLY,"Stanley Furniture Company, Inc. ","Stanley Furniture Company, Inc. - Common Stock",Q,N,D,100.0,N,N
STML,"Stemline Therapeutics, Inc. ","Stemline Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N
STMP,Stamps.com Inc. ,Stamps.com Inc. - Common Stock,Q,N,N,100.0,N,N
STPP,Barclays PLC ,Barclays PLC - iPath US Treasury Steepener ETN,G,N,N,100.0,N,N
STRA,"Strayer Education, Inc. ","Strayer Education, Inc. - Common Stock",Q,N,N,100.0,N,N
STRL,Sterling Construction Company Inc ,Sterling Construction Company Inc - Common Stock,Q,N,N,100.0,N,N
STRM,"Streamline Health Solutions, Inc. ","Streamline Health Solutions, Inc. - Common Stock",S,N,N,100.0,N,N
STRS,Stratus Properties Inc. ,Stratus Properties Inc. - Common Stock,Q,N,N,100.0,N,N
STRT,Strattec Security Corporation ,Strattec Security Corporation - Common Stock,G,N,N,100.0,N,N
STX,Seagate Technology PLC ,Seagate Technology PLC - Ordinary Shares (Ireland),Q,N,N,100.0,N,N
SUMR,"Summer Infant, Inc. ","Summer Infant, Inc. - Common Stock",S,N,N,100.0,N,N
SUNS,Solar Senior Capital Ltd. ,Solar Senior Capital Ltd. - Common Stock,Q,N,N,100.0,N,N
SUNW,"Sunworks, Inc. ","Sunworks, Inc. - Common Stock",S,N,N,100.0,N,N
SUPN,"Supernus Pharmaceuticals, Inc. ","Supernus Pharmaceuticals, Inc. - Common Stock",G,N,N,100.0,N,N
SVA,"Sinovac Biotech, Ltd. ","Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)",Q,N,N,100.0,N,N
SVBI,Severn Bancorp Inc ,Severn Bancorp Inc - Common Stock,S,N,N,100.0,N,N
SWIN,ALPS/Dorsey Wright Sector Momentum ETF,ALPS/Dorsey Wright Sector Momentum ETF,G,N,N,100.0,Y,N
SWIR,"Sierra Wireless, Inc. ","Sierra Wireless, Inc. - Common Stock",Q,N,N,100.0,N,N
SWKS,"Skyworks Solutions, Inc. ","Skyworks Solutions, Inc. - Common Stock",Q,N,N,100.0,N,N
SYBT,"Stock Yards Bancorp, Inc. ","Stock Yards Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
SYKE,"Sykes Enterprises, Incorporated ","Sykes Enterprises, Incorporated - Common Stock",Q,N,N,100.0,N,N
SYMC,Symantec Corporation ,Symantec Corporation - Common Stock,Q,N,N,100.0,N,N
SYMX,"Synthesis Energy Systems, Inc. ","Synthesis Energy Systems, Inc. - Common Stock",G,N,D,100.0,N,N
SYNA,Synaptics Incorporated ,Synaptics Incorporated - Common Stock,Q,N,N,100.0,N,N
SYNC,"Synacor, Inc. ","Synacor, Inc. - Common Stock",G,N,N,100.0,N,N
SYNL,Synalloy Corporation ,Synalloy Corporation - Common Stock,G,N,N,100.0,N,N
SYNT,"Syntel, Inc. ","Syntel, Inc. - Common Stock",Q,N,N,100.0,N,N
SYPR,"Sypris Solutions, Inc. ","Sypris Solutions, Inc. - Common Stock",G,N,D,100.0,N,N
SYRS,"Syros Pharmaceuticals, Inc. ","Syros Pharmaceuticals, Inc. - common stock",Q,N,N,100.0,N,N
SYUT,"Synutra International, Inc. ","Synutra International, Inc. - Common Stock",Q,N,N,100.0,N,N
TA,TravelCenters of America LLC ,TravelCenters of America LLC - Common Stock,Q,N,N,100.0,N,N
TACO,"Del Taco Restaurants, Inc. ","Del Taco Restaurants, Inc. - Common Stock",S,N,N,100.0,N,N
TACOW,"Del Taco Restaurants, Inc. ","Del Taco Restaurants, Inc. - Warrants",S,N,N,100.0,N,N
TACT,TransAct Technologies Incorporated ,TransAct Technologies Incorporated - Common Stock,G,N,N,100.0,N,N
TAIT,Taitron Components Incorporated ,Taitron Components Incorporated - Class A Common Stock,S,N,N,100.0,N,N
TANH,Tantech Holdings Ltd. ,Tantech Holdings Ltd. - Common Stock,S,N,N,100.0,N,N
TANNI,TravelCenters of America LLC ,TravelCenters of America LLC - 8.25% Senior Notes due 2028,Q,N,N,100.0,N,N
TANNL,TravelCenters of America LLC ,TravelCenters of America LLC - 8.00% Senior Notes due 2029,Q,N,N,100.0,N,N
TANNZ,TravelCenters of America LLC ,TravelCenters of America LLC - TravelCenters of America LLC 8.00% Senior Notes due 2030,Q,N,N,100.0,N,N
TAPR,Barclays PLC ,Barclays PLC - Barclays Inverse US Treasury Composite ETN,G,N,N,100.0,N,N
TASR,"TASER International, Inc. ","TASER International, Inc. - Common Stock",Q,N,N,100.0,N,N
TAST,"Carrols Restaurant Group, Inc. ","Carrols Restaurant Group, Inc. - Common Stock",Q,N,N,100.0,N,N
TATT,TAT Technologies Ltd. ,TAT Technologies Ltd. - Ordinary Shares,G,N,N,100.0,N,N
TAX,"Liberty Tax, Inc. ","Liberty Tax, Inc. - Class A Common Stock",Q,N,N,100.0,N,N
TAYD,"Taylor Devices, Inc. ","Taylor Devices, Inc. - Common Stock",S,N,N,100.0,N,N
TBBK,"The Bancorp, Inc. ","The Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
TBK,"Triumph Bancorp, Inc. ","Triumph Bancorp, Inc. - Common Stock",Q,N,N,100.0,N,N
TBNK,Territorial Bancorp Inc. ,Territorial Bancorp Inc. - Common Stock,Q,N,N,100.0,N,N
TBPH,"Theravance Biopharma, Inc. ","Theravance Biopharma, Inc. - Ordinary Shares",G,N,N,100.0,N,N
TCBI,"Texas Capital Bancshares, Inc. ","Texas Capital Bancshares, Inc. - Common Stock",Q,N,N,100.0,N,N
TCBIL,"Texas Capital Bancshares, Inc. ","Texas Capital Bancshares, Inc. - 6.50% Subordinated Notes due 2042",Q,N,N,100.0,N,N
TCBIP,"Texas Capital Bancshares, Inc. ","Texas Capital Bancshares, Inc. - Non Cumulative Preferred Perpetual Stock Series A",Q,N,N,100.0,N,N
TCBIW,"Texas Capital Bancshares, Inc. ","Texas Capital Bancshares, Inc. - Warrants 01/16/2019",Q,N,N,100.0,N,N
TCBK,TriCo Bancshares ,TriCo Bancshares - Common Stock,Q,N,N,100.0,N,N
TCCO,Technical Communications Corporation ,Technical Communications Corporation - Common Stock,S,N,N,100.0,N,N
TCFC,The Community Financial Corporation ,The Community Financial Corporation - Common Stock,S,N,N,100.0,N,N
TCMD,"Tactile Systems Technology, Inc. ","Tactile Systems Technology, Inc. - Common Stock",G,N,N,100.0,N,N
TCON,"TRACON Pharmaceuticals, Inc. ","TRACON Pharmaceuticals, Inc. - Common Stock",G,N,N,100.0,N,N
TCPC,TCP Capital Corp. ,TCP Capital Corp. - Common Stock,Q,N,N,100.0,N,N
TCRD,"THL Credit, Inc. ","THL Credit, Inc. - Common Stock",Q,N,N,100.0,N,N
TCX,Tucows Inc. ,Tucows Inc. - Common Stock,S,N,N,100.0,N,N
TEAM,Atlassian Corporation Plc ,Atlassian Corporation Plc - Class A Ordinary Shares,Q,N,N,100.0,N,N
TEAR,TearLab Corporation ,TearLab Corporation - Common Stock,S,N,D,100.0,N,N
TECD,Tech Data Corporation ,Tech Data Corporation - Common Stock,Q,N,N,100.0,N,N
TECH,Bio,Bio-Techne Corp - Common Stock,Q,N,N,100.0,N,N
TEDU,"Tarena International, Inc. ","Tarena International, Inc. - American Depositary Shares",Q,N,N,100.0,N,N
TELL,Tellurian Inc. ,Tellurian Inc. - Common Stock,S,N,N,100.0,N,N
TENX,"Tenax Therapeutics, Inc. ","Tenax Therapeutics, Inc. - Common Stock",S,N,D,100.0,N,N
TERP,"TerraForm Power, Inc. ","TerraForm Power, Inc. - Class A Common Stock",Q,N,H,100.0,N,N
TESO,Tesco Corporation ,Tesco Corporation - Common Stock,Q,N,N,100.0,N,N
TESS,TESSCO Technologies Incorporated ,TESSCO Technologies Incorporated - Common Stock,Q,N,N,100.0,N,N
TFSL,TFS Financial Corporation ,TFS Financial Corporation - Common Stock,Q,N,N,100.0,N,N
TGA,Transglobe Energy Corp ,Transglobe Energy Corp - Ordinary Shares,Q,N,N,100.0,N,N
TGEN,Tecogen Inc. ,Tecogen Inc. - Common Stock,S,N,N,100.0,N,N
TGLS,Tecnoglass Inc. ,Tecnoglass Inc. - Ordinary Shares,S,N,N,100.0,N,N
TGTX,"TG Therapeutics, Inc. ","TG Therapeutics, Inc. - Common Stock",S,N,N,100.0,N,N
THFF,First Financial Corporation Indiana ,First Financial Corporation Indiana - Common Stock,Q,N,N,100.0,N,N
THLD,"Threshold Pharmaceuticals, Inc. ","Threshold Pharmaceuticals, Inc. - Common Stock",S,N,D,100.0,N,N
THRM,Gentherm Inc ,Gentherm Inc - Common Stock,Q,N,N,100.0,N,N
THST,Truett,"Truett-Hurst, Inc. - Class A Common Stock",S,N,N,100.0,N,N
TIG,TiGenix ,TiGenix - American Depositary Shares,Q,N,N,100.0,N,N
TIL,Till Capital Ltd. ,Till Capital Ltd. - Restricted Voting Shares,S,N,N,100.0,N,N
TILE,"Interface, Inc. ","Interface, Inc. - Common Stock",Q,N,N,100.0,N,N
TIPT,Tiptree Inc. ,Tiptree Inc. - Class A Common Stock,S,N,N,100.0,N,N
TISA,"Top Image Systems, Ltd. ","Top Image Systems, Ltd. - Ordinary Shares",S,N,N,100.0,N,N
TITN,Titan Machinery Inc. ,Titan Machinery Inc. - Common Stock,Q,N,N,100.0,N,N
TIVO,TiVo Corporation ,TiVo Corporation - Common Stock,Q,N,N,100.0,N,N
TKAI,"Tokai Pharmaceuticals, Inc. ","Tokai Pharmaceuticals, Inc. - Common Stock",G,N,D,100.0,N,N
TLF,"Tandy Leather Factory, Inc. ","Tandy Leather Factory, Inc. - Common Stock",G,N,N,100.0,N,N
TLGT,"Teligent, Inc. ","Teligent, Inc. - Common Stock",Q,N,N,100.0,N,N
TLND,Talend S.A. ,Talend S.A. - American Depositary Shares,G,N,N,100.0,N,N
TLT,iShares 20+ Year Treasury Bond ETF,iShares 20+ Year Treasury Bond ETF,G,N,N,100.0,Y,N
TMUS,T,"T-Mobile US, Inc. - Common Stock",Q,N,N,100.0,N,N
TMUSP,T,"T-Mobile US, Inc. - 5.50% Mandatory Convertible Preferred Stock, Series A",Q,N,N,100.0,N,N
TNAV,"Telenav, Inc. ","Telenav, Inc. - Common Stock",Q,N,N,100.0,N,N
TNDM,"Tandem Diabetes Care, Inc. ","Tandem Diabetes Care, Inc. - Common Stock",G,N,N,100.0,N,N
TNXP,Tonix Pharmaceuticals Holding Corp. ,Tonix Pharmaceuticals Holding Corp. - Common Stock,G,N,N,100.0,N,N
TOPS,TOP Ships Inc. ,TOP Ships Inc. - Common Stock,S,N,N,100.0,N,N
TORM,TOR Minerals International Inc ,TOR Minerals International Inc - Common Stock,S,N,N,100.0,N,N
TOUR,Tuniu Corporation ,Tuniu Corporation - American Depositary Shares,G,N,N,100.0,N,N
TOWN,Towne Bank ,Towne Bank - Common Stock,Q,N,N,100.0,N,N
TPIC,"TPI Composites, Inc. ","TPI Composites, Inc. - Common Stock",G,N,N,100.0,N,N
TPIV,TapImmune Inc. ,TapImmune Inc. - Common Stock,S,N,N,100.0,N,N
TQQQ,ProShares UltraPro QQQ,ProShares UltraPro QQQ,G,N,N,100.0,Y,N
TRCB,Two River Bancorp ,Two River Bancorp - Common Stock,G,N,N,100.0,N,N
TRCH,"Torchlight Energy Resources, Inc. ","Torchlight Energy Resources, Inc. - Common Stock",S,N,N,100.0,N,N
TREE,"LendingTree, Inc. ","LendingTree, Inc. - Common Stock",Q,N,N,100.0,N,N
TRHC,"Tabula Rasa HealthCare, Inc. ","Tabula Rasa HealthCare, Inc. - Common Stock",G,N,N,100.0,N,N
